gender;d_age;attractive_o;sinsere_o;intelligence_o;funny_o;ambitous_o;attractive_partner;sincere_partner;intelligence_partner;funny_partner;ambition_partner;exercise;clubbing;tv;shopping;interests_correlate;like;match
1;1;3;7;10;8;7;6;7;10;9;10;7;1;6;6;34;7;0
1;3;6;5;6;6;4;8;8;10;7;10;7;6;7;5;34;7;0
0;10;5;6;8;6;7;6;8;9;6;8;4;6;6;5;34;7;0
0;5;6;8;9;9;10;5;10;8;8;7;9;6;5;3;34;7;0
0;1;3;3;3;3;3;6;8;8;8;8;9;1;2;2;34;7;0
1;2;6;7;7;5;3;6;7;8;7;6;8;3;4;1;34;7;0
1;1;7;6;8;9;7;6;9;10;7;9;3;8;10;10;33;7;0
1;4;1;5;5;3;5;8;9;8;6;7;6;7;9;9;33;7;0
1;4;7;7;7;7;7;7;7;6;6;7;7;7;3;9;33;7;0
1;2;5;7;7;7;8;8;9;10;6;9;9;7;7;8;33;7;0
0;4;7;7;6;6;7;7;7;7;7;7;7;9;6;8;33;7;0
0;1;4;8;7;5;9;8;7;6;5;5;8;8;6;8;33;7;0
1;2;8;7;7;6;8;7;7;7;7;7;5;5;7;6;33;7;0
1;10;5;5;5;6;6;7;8;9;9;9;6;8;5;6;33;7;0
0;1;6;9;10;7;9;7;6;8;9;7;7;7;5;6;33;7;0
0;5;4;5;6;4;4;8;10;10;7;9;9;3;7;5;33;7;0
1;5;4;7;8;7;4;7;9;10;9;9;7;9;6;5;33;7;0
0;4;6;9;7;6;7;7;9;8;9;8;2;4;2;5;33;7;0
0;2;8;9;10;6;9;5;7;7;7;8;3;7;7;4;33;7;0
0;2;7;7;7;7;7;8;7;7;6;8;8;8;3;3;33;7;0
0;6;4;10;10;10;10;6;6;7;9;7;8;6;7;2;33;7;0
1;3;8;10;9;9;9;5;8;8;9;9;7;8;5;9;32;7;0
0;2;8;8;8;8;8;7;9;9;6;7;9;6;5;9;32;7;0
1;4;8;6;7;7;7;6;6;6;6;6;5;9;4;9;32;7;0
0;3;7;10;9;5;8;7;7;7;8;6;8;8;6;7;32;7;0
0;9;4;8;8;5;7;7;7;7;6;6;7;8;3;7;32;7;0
1;0;7;9;9;9;7;5;8;8;5;8;4;7;4;5;32;7;0
0;4;6;6;6;6;6;8;6;7;7;7;3;8;1;5;32;7;0
0;7;5;0;5;3;7;6;6;8;6;6;10;5;1;5;32;7;0
0;21;6;9;7;8;7;7;8;8;7;7;7;6;4;4;32;7;0
0;5;7;10;9;9;7;7;7;7;9;8;9;6;5;3;32;7;0
0;2;6;8;8;8;7;8;8;5;5;6;1;3;6;2;32;7;0
0;1;5;8;8;7;7;6;7;7;7;7;5;2;2;2;32;7;0
1;1;8;9;7;8;5;8;10;10;5;10;10;6;8;9;31;7;0
1;7;4;7;7;6;6;7;7;7;7;7;3;4;5;9;31;7;0
0;5;5;6;6;7;10;7;8;8;6;6;5;4;8;8;31;7;0
1;1;5;7;8;7;8;7;7;7;6;6;6;8;5;7;31;7;0
0;3;5;4;4;6;4;6;7;7;7;7;1;7;4;7;31;7;0
1;4;5;5;8;5;5;4;7;6;6;5;7;4;9;6;31;7;0
0;1;4;7;7;3;3;4;7;8;6;8;2;2;8;6;31;7;0
1;6;6;9;7;4;5;6;8;8;7;9;10;7;9;5;31;7;0
0;9;3;7;7;2;9;8;7;7;6;7;3;5;8;5;31;7;0
0;2;6;7;9;6;8;8;8;8;8;6;9;4;6;5;31;7;0
0;3;6;7;8;8;8;6;8;8;9;7;3;8;1;5;31;7;0
0;2;7;7;6;8;7;7;8;8;9;9;10;5;5;3;31;7;0
0;4;2;8;8;4;2;7;8;8;6;6;3;3;3;3;31;7;0
1;5;3;6;5;3;5;6;7;7;6;7;8;2;6;2;31;7;0
0;3;1;6;6;6;7;8;7;7;6;7;2;1;6;2;31;7;0
0;1;8;10;10;5;10;8;9;7;8;5;4;5;3;2;31;7;0
1;1;3;8;7;4;4;8;8;8;8;8;8;3;4;1;31;7;0
1;4;7;4;6;6;7;7;6;8;7;7;10;8;9;9;29;7;0
0;6;8;10;10;10;9;8;8;8;7;7;4;4;6;9;29;7;0
1;0;8;8;8;8;8;6;8;10;7;7;10;7;6;8;29;7;0
1;5;6;7;7;4;9;8;7;8;8;6;5;6;6;8;29;7;0
1;1;9;6;6;7;6;7;8;7;9;7;10;7;9;5;29;7;0
0;2;2;10;10;5;10;9;7;8;7;5;6;8;6;5;29;7;0
0;2;2;2;2;2;5;7;8;8;8;7;8;6;5;5;29;7;0
0;3;5;7;8;4;6;8;7;6;9;7;2;4;2;5;29;7;0
0;4;7;6;8;7;7;7;4;6;6;7;10;5;1;5;29;7;0
0;4;5;6;7;4;6;7;8;8;8;6;9;8;4;3;29;7;0
0;9;5;6;7;6;6;8;9;9;9;8;9;1;2;2;29;7;0
0;2;3;3;4;4;8;4;6;6;8;7;9;1;2;2;29;7;0
0;2;75;8;8;7;7;5;8;6;7;5;9;1;4;9;28;7;0
0;4;4;8;8;3;8;7;8;8;8;8;8;8;10;8;28;7;0
1;1;7;5;5;5;6;8;8;7;7;8;8;1;8;8;28;7;0
1;1;4;8;4;5;4;6;9;9;7;9;9;7;7;8;28;7;0
1;1;8;10;9;8;5;7;5;5;3;3;9;7;6;8;28;7;0
1;0;7;8;9;7;9;7;8;8;7;7;7;9;6;7;28;7;0
1;0;6;7;6;5;8;8;8;9;8;9;8;8;5;7;28;7;0
0;9;4;6;6;6;6;8;8;7;8;7;8;6;5;5;28;7;0
0;4;5;4;7;5;9;8;7;7;7;6;3;3;7;4;28;7;0
0;3;5;6;7;6;8;5;10;10;10;10;6;8;6;9;27;7;0
1;4;4;7;7;5;5;8;8;9;7;8;9;6;7;7;27;7;0
1;8;4;7;7;4;6;7;6;7;7;8;5;6;7;7;27;7;0
0;5;2;8;6;4;4;7;8;7;8;7;8;8;6;7;27;7;0
0;1;4;4;7;6;8;8;5;8;6;5;8;8;6;7;27;7;0
1;6;2;7;7;5;6;7;8;7;6;7;6;1;6;7;27;7;0
1;1;7;9;9;8;6;6;6;7;7;8;6;8;5;7;27;7;0
0;4;8;7;10;8;9;9;8;7;7;7;10;7;1;7;27;7;0
1;1;3;4;6;4;4;9;7;7;8;8;8;5;6;6;27;7;0
1;5;7;10;10;10;10;8;6;7;7;5;7;7;3;6;27;7;0
0;2;1;6;7;7;9;8;7;7;6;7;6;7;6;5;27;7;0
1;10;3;8;6;5;5;6;7;7;5;5;6;5;5;4;27;7;0
0;1;6;6;7;7;8;7;9;9;8;6;8;3;5;4;27;7;0
0;5;8;9;9;8;8;7;9;9;8;8;8;6;2;4;27;7;0
1;6;6;8;8;8;6;5;7;8;9;5;1;6;7;2;27;7;0
0;4;8;8;7;7;6;7;7;9;7;6;5;3;2;2;27;7;0
1;4;4;6;8;4;6;6;7;8;7;8;3;5;1;2;27;7;0
1;7;7;7;7;4;5;5;4;10;6;10;10;8;9;9;26;7;0
0;2;3;4;6;3;7;8;6;7;6;6;5;4;8;8;26;7;0
1;1;6;8;6;7;6;7;5;9;9;8;8;1;8;8;26;7;0
1;1;10;9;9;9;8;7;8;8;7;8;8;8;7;8;26;7;0
1;3;6;7;8;6;9;6;7;6;7;7;6;1;6;7;26;7;0
1;5;6;7;6;6;6;8;9;10;9;10;8;8;5;7;26;7;0
1;2;8;7;8;5;6;5;8;8;7;7;5;5;7;6;26;7;0
1;7;5;5;5;6;8;9;7;7;8;8;8;8;8;5;26;7;0
0;3;8;7;8;8;9;6;6;7;9;7;9;5;7;5;26;7;0
0;5;4;6;7;7;5;6;6;6;5;4;8;5;5;3;26;7;0
0;2;5;8;8;7;7;8;7;8;5;6;7;5;5;3;26;7;0
0;4;4;5;6;4;5;8;8;8;8;7;2;3;1;1;26;7;0
1;9;8;9;10;10;8;7;7;8;8;8;3;8;4;9;25;7;0
0;3;9;9;9;9;9;7;9;9;10;9;8;9;2;8;25;7;0
0;4;5;6;6;5;6;8;7;7;4;7;8;8;6;7;25;7;0
1;13;6;8;10;6;8;6;5;5;6;6;6;3;4;7;25;7;0
0;4;4;9;7;4;6;7;7;8;8;7;6;5;3;6;25;7;0
0;1;6;9;8;7;5;6;8;7;8;6;6;9;3;5;25;7;0
0;2;7;7;7;8;7;8;8;6;8;9;10;8;3;5;25;7;0
1;5;7;6;5;5;5;7;7;7;7;7;5;3;3;5;25;7;0
0;5;7;7;7;7;7;7;6;5;5;5;8;6;6;4;25;7;0
1;6;9;8;7;9;7;4;8;7;7;6;9;2;5;4;25;7;0
0;11;3;4;7;3;8;6;8;8;7;8;7;7;3;4;25;7;0
0;1;7;9;9;8;6;7;8;8;7;6;9;6;5;3;25;7;0
0;4;3;6;4;6;6;7;7;7;7;7;3;3;3;3;25;7;0
0;6;4;5;7;5;7;10;8;10;7;9;9;1;1;2;25;7;0
1;2;6;6;6;6;6;6;10;8;7;8;1;3;4;9;24;7;0
1;1;7;6;5;4;5;8;7;6;6;5;5;6;6;8;24;7;0
0;8;6;10;10;9;10;6;8;8;7;6;7;3;9;7;24;7;0
1;8;6;6;7;4;6;6;8;8;9;8;9;6;7;7;24;7;0
0;1;5;8;8;6;6;8;8;8;7;7;1;7;4;7;24;7;0
0;4;8;6;7;7;7;8;6;8;7;6;7;8;6;6;24;7;0
1;3;5;7;7;6;9;8;9;9;6;5;7;1;6;6;24;7;0
0;1;8;7;6;6;5;7;6;5;4;5;8;9;4;6;24;7;0
1;11;8;7;7;7;7;7;7;7;7;7;5;3;3;5;24;7;0
1;0;8;8;8;8;8;6;9;8;6;10;8;1;3;4;24;7;0
1;4;8;6;8;7;6;8;6;7;7;7;8;1;3;4;24;7;0
1;8;6;8;8;7;6;6;10;10;9;10;8;5;2;4;24;7;0
1;8;6;10;10;7;10;6;8;9;6;7;6;2;7;3;24;7;0
1;7;5;8;7;5;9;5;6;6;5;6;8;2;6;2;24;7;0
0;1;8;8;8;8;9;5;10;9;5;6;8;9;4;1;24;7;0
1;3;8;7;7;8;6;8;7;6;7;6;4;7;1;1;24;7;0
1;2;6;7;7;5;6;7;7;7;6;7;7;7;7;9;23;7;0
1;1;5;5;6;5;6;7;8;7;7;7;5;9;4;9;23;7;0
1;8;75;85;9;95;95;7;7;7;7;7;6;8;5;7;23;7;0
1;8;1;10;8;1;8;7;7;8;6;7;5;6;5;6;23;7;0
0;5;5;6;6;8;6;5;7;8;6;7;8;8;3;6;23;7;0
0;4;6;8;6;4;5;8;6;7;7;7;7;5;2;6;23;7;0
0;5;5;10;9;7;7;6;6;7;5;7;10;5;1;5;23;7;0
0;24;6;7;8;5;8;7;7;6;7;8;3;7;3;4;23;7;0
0;8;6;7;8;6;8;7;9;9;5;10;3;4;6;3;23;7;0
0;3;6;6;6;4;4;5;7;9;4;8;5;3;5;3;23;7;0
0;3;4;7;8;7;8;7;7;7;8;7;8;6;7;2;23;7;0
1;3;8;9;9;8;8;5;8;10;8;8;3;5;1;2;23;7;0
1;1;5;9;8;7;7;7;7;7;7;7;9;5;4;9;22;7;0
1;2;4;8;8;8;7;9;9;9;4;10;1;3;4;9;22;7;0
0;8;9;9;9;9;9;6;9;10;10;8;8;9;2;8;22;7;0
1;2;5;8;7;5;5;5;5;5;5;5;6;6;4;6;22;7;0
1;0;7;7;8;6;6;7;6;8;5;8;10;9;1;6;22;7;0
0;4;4;7;7;6;7;7;7;7;7;7;3;3;3;3;22;7;0
0;4;8;7;7;7;5;7;8;7;6;5;7;3;5;1;22;7;0
1;0;7;9;10;6;6;6;6;8;4;9;4;8;8;10;21;7;0
0;0;4;5;8;5;8;9;9;9;8;7;7;8;10;9;21;7;0
0;0;4;10;8;8;8;6;7;7;6;5;9;9;5;8;21;7;0
0;8;8;8;8;8;8;5;10;8;7;6;6;1;1;8;21;7;0
0;5;5;6;5;5;5;7;7;8;6;7;3;5;8;5;21;7;0
0;0;5;7;7;7;7;8;6;7;8;9;2;2;8;5;21;7;0
0;4;5;9;10;5;9;8;7;7;7;5;9;3;7;5;21;7;0
1;5;4;5;6;4;5;8;8;8;8;8;5;9;5;5;21;7;0
0;9;9;8;8;8;6;7;7;7;0;7;10;8;5;5;21;7;0
0;7;8;8;8;8;6;6;8;7;6;6;10;3;2;3;21;7;0
1;0;8;6;7;8;9;5;7;7;7;7;1;6;7;2;21;7;0
0;1;4;10;9;4;9;7;6;6;7;5;3;3;6;2;21;7;0
1;1;8;8;9;8;8;6;9;8;9;8;6;7;7;1;21;7;0
1;1;7;7;7;7;7;8;7;7;8;8;6;9;8;10;19;7;0
1;5;7;8;8;8;7;4;8;8;5;7;4;8;8;10;19;7;0
1;1;7;8;8;7;8;7;6;9;8;9;5;4;6;10;19;7;0
1;8;5;8;7;7;6;7;9;10;8;9;6;7;9;9;19;7;0
1;2;8;9;8;7;6;5;8;8;7;7;7;7;7;9;19;7;0
1;4;7;8;7;6;6;8;7;8;6;6;7;7;7;9;19;7;0
0;4;8;8;8;8;7;8;8;8;8;8;8;8;10;8;19;7;0
1;2;8;8;8;8;8;7;9;8;8;8;8;8;7;8;19;7;0
0;3;6;5;5;6;6;7;6;8;6;8;9;9;5;8;19;7;0
1;6;3;8;6;6;5;10;9;9;7;9;10;8;6;6;19;7;0
0;3;5;4;8;5;7;3;8;8;7;6;9;8;4;6;19;7;0
0;4;2;9;9;3;9;8;8;8;7;8;6;6;7;5;19;7;0
1;2;5;5;7;4;9;7;8;8;5;7;7;7;6;5;19;7;0
0;5;4;8;8;5;7;7;8;8;8;7;2;4;2;5;19;7;0
1;8;9;7;8;6;6;4;6;9;3;9;3;8;5;4;19;7;0
1;0;5;5;5;2;1;8;8;8;8;8;8;9;3;4;19;7;0
1;15;6;6;8;5;9;7;9;9;7;8;6;2;7;3;19;7;0
0;5;6;3;6;5;4;8;8;5;4;3;8;5;5;3;19;7;0
1;2;8;5;7;5;3;3;6;6;5;9;5;9;1;1;19;7;0
0;8;7;9;10;8;9;5;8;7;7;6;4;8;1;1;19;7;0
0;1;7;6;9;8;9;7;8;8;7;8;2;3;1;1;19;7;0
0;2;6;5;8;5;8;5;9;9;8;8;10;1;10;10;18;7;0
1;12;4;7;6;6;6;7;10;10;6;10;3;6;6;10;18;7;0
1;2;9;9;9;9;9;3;10;10;10;10;10;6;8;9;18;7;0
1;1;8;10;8;8;6;2;10;10;2;2;10;6;8;9;18;7;0
1;7;5;4;8;6;7;6;8;8;7;7;8;5;7;9;18;7;0
1;4;8;9;7;8;9;7;7;8;8;7;8;8;7;8;18;7;0
1;1;6;8;7;6;6;6;8;8;7;5;10;5;8;7;18;7;0
1;6;6;6;5;5;4;6;7;7;5;6;6;1;6;7;18;7;0
1;2;6;8;7;6;6;7;8;8;6;7;4;1;6;7;18;7;0
0;1;2;10;10;2;2;8;10;8;8;6;2;2;8;5;18;7;0
0;3;6;10;8;7;8;8;9;8;8;7;6;8;6;5;18;7;0
0;4;5;3;9;4;4;8;7;8;8;8;5;3;5;3;18;7;0
1;2;7;6;10;6;6;8;5;6;6;9;7;8;1;3;18;7;0
0;4;7;7;8;8;7;8;9;7;8;9;9;5;1;3;18;7;0
1;5;6;7;8;7;8;6;7;9;7;8;6;7;9;9;17;7;0
0;0;6;8;10;8;8;7;7;7;6;7;5;4;8;7;17;7;0
0;1;6;7;7;5;6;8;7;6;5;5;2;7;7;7;17;7;0
0;4;7;4;6;7;7;4;8;9;9;5;8;8;6;7;17;7;0
1;0;7;7;7;6;7;6;8;10;8;8;3;3;6;7;17;7;0
1;5;6;7;6;7;6;5;9;9;7;7;4;1;6;7;17;7;0
1;7;8;7;6;8;6;7;7;7;5;8;7;4;9;6;17;7;0
0;3;10;10;10;10;10;7;8;7;9;8;8;8;7;6;17;7;0
0;6;6;10;9;4;8;7;7;6;6;6;6;4;3;6;17;7;0
0;6;4;7;6;6;9;6;7;7;7;6;3;3;7;4;17;7;0
0;1;5;6;9;8;8;10;7;8;7;8;6;1;7;4;17;7;0
0;1;6;7;7;6;5;7;8;8;7;7;5;2;2;2;17;7;0
1;1;10;5;5;5;7;6;9;10;8;6;4;7;1;1;17;7;0
1;4;5;8;9;7;10;6;7;7;7;7;2;6;8;8;16;7;0
0;1;7;9;7;9;6;8;8;9;8;9;8;7;7;8;16;7;0
0;5;7;7;8;7;9;6;8;8;7;8;3;4;5;7;16;7;0
0;4;6;7;7;7;7;5;8;9;7;10;4;10;7;5;16;7;0
0;0;6;6;6;5;5;7;9;7;6;5;10;8;3;5;16;7;0
0;7;4;6;6;5;7;8;8;7;8;7;2;3;1;1;16;7;0
0;5;2;8;7;2;7;8;8;7;8;7;2;3;1;1;16;7;0
0;10;4;5;6;4;6;6;8;8;7;8;9;9;5;8;15;7;0
0;14;7;7;8;5;8;7;9;9;7;6;8;6;8;7;15;7;0
0;5;5;10;10;5;10;7;7;7;6;7;8;7;6;7;15;7;0
0;6;5;6;6;5;5;6;8;8;7;7;1;7;4;7;15;7;0
0;2;6;9;10;10;10;7;8;8;8;7;6;7;6;5;15;7;0
0;8;4;5;8;7;7;5;7;7;8;7;8;9;5;5;15;7;0
0;7;7;7;8;9;9;7;9;7;6;5;8;9;5;5;15;7;0
1;7;3;7;7;1;6;9;8;8;7;7;5;3;3;5;15;7;0
0;4;5;9;9;5;9;6;7;8;6;6;5;2;9;2;15;7;0
0;2;8;7;6;4;4;9;7;9;7;6;6;1;8;2;15;7;0
1;7;6;7;7;6;6;7;8;7;6;6;10;1;6;2;15;7;0
1;3;6;0;5;5;5;6;10;8;5;9;6;9;1;10;14;7;0
1;1;5;4;6;7;5;8;8;8;8;7;7;5;9;9;14;7;0
1;4;7;7;7;6;5;7;8;8;7;9;7;7;3;9;14;7;0
1;6;6;8;8;8;8;6;9;7;7;6;8;5;9;8;14;7;0
1;6;8;9;9;9;8;6;7;7;7;7;9;7;7;8;14;7;0
1;1;6;7;6;6;6;7;8;8;6;7;7;7;9;7;14;7;0
1;2;7;9;10;8;10;7;7;8;7;7;7;9;6;7;14;7;0
1;3;8;8;8;6;6;6;7;7;8;7;9;7;5;7;14;7;0
0;0;9;8;9;8;9;6;8;7;7;6;8;8;3;6;14;7;0
1;6;7;8;8;8;8;5;9;9;6;8;10;4;8;5;14;7;0
1;6;5;7;7;6;6;7;7;7;6;8;6;7;7;5;14;7;0
0;6;6;9;7;7;6;6;8;8;8;8;2;4;2;5;14;7;0
0;4;7;8;8;7;9;7;7;7;6;5;7;6;5;4;14;7;0
0;2;7;7;8;7;7;7;9;10;8;10;7;6;2;4;14;7;0
0;6;5;9;9;6;8;7;8;8;8;8;9;6;5;3;14;7;0
0;3;4;6;7;4;7;7;7;7;7;6;8;5;3;3;14;7;0
1;3;5;5;6;7;7;6;8;8;8;8;8;3;4;1;14;7;0
1;4;7;8;7;7;8;8;7;8;8;8;5;9;7;9;13;7;0
1;5;1;8;8;5;5;7;8;8;7;8;5;7;8;8;13;7;0
1;3;8;7;8;7;8;7;8;8;8;7;9;7;7;8;13;7;0
1;0;8;8;8;6;7;6;7;8;9;7;9;7;6;8;13;7;0
1;3;5;8;7;4;3;7;9;7;7;7;9;7;6;8;13;7;0
0;2;5;5;8;8;8;5;7;8;8;8;8;8;6;7;13;7;0
0;4;7;6;7;7;7;8;6;6;5;4;8;8;6;7;13;7;0
1;2;5;7;8;8;8;5;5;8;8;8;1;7;6;7;13;7;0
0;5;6;5;5;6;5;7;8;8;7;8;10;7;1;7;13;7;0
0;4;7;6;6;5;5;6;7;7;7;7;8;8;8;6;13;7;0
0;2;5;9;8;7;8;6;7;8;7;5;4;6;4;6;13;7;0
0;3;7;8;8;8;7;8;7;8;7;8;6;8;6;5;13;7;0
1;0;6;8;9;8;7;7;7;7;6;5;8;6;5;5;13;7;0
1;4;5;8;6;8;8;8;6;6;5;5;8;6;5;5;13;7;0
0;13;5;5;7;6;7;6;7;6;6;6;7;7;3;4;13;7;0
0;2;6;7;7;6;7;7;8;7;6;6;3;7;3;4;13;7;0
1;11;3;4;3;2;6;10;8;5;7;5;4;1;3;4;13;7;0
1;2;4;6;6;5;4;8;7;6;6;5;3;6;7;2;13;7;0
0;3;4;5;4;5;6;8;8;7;7;7;5;7;5;2;13;7;0
1;21;7;8;10;6;5;7;6;7;8;10;6;7;8;10;12;7;0
0;5;5;4;6;4;4;7;10;7;7;6;4;4;6;9;12;7;0
1;1;6;8;8;6;6;8;7;8;7;8;8;9;8;8;12;7;0
0;2;6;8;8;8;7;10;9;9;6;7;2;5;9;7;12;7;0
0;4;8;7;7;6;6;6;7;8;8;7;8;8;8;6;12;7;0
1;3;7;8;8;6;8;4;8;9;7;8;8;9;4;6;12;7;0
1;2;10;9;9;6;7;6;8;8;8;7;7;7;4;6;12;7;0
1;1;5;7;10;6;9;7;6;8;8;7;7;7;4;6;12;7;0
0;3;1;5;8;1;9;4;7;7;7;6;6;6;7;5;12;7;0
0;1;6;7;8;7;8;9;7;8;8;7;6;8;6;5;12;7;0
1;3;4;3;7;5;5;7;8;7;7;7;7;7;6;5;12;7;0
0;3;4;8;9;7;8;7;8;8;6;8;9;5;4;5;12;7;0
0;3;7;7;7;7;7;7;6;7;6;6;3;7;7;4;12;7;0
1;8;1;10;8;1;8;6;7;7;5;5;6;5;5;4;12;7;0
0;21;7;6;7;8;10;7;8;10;6;5;7;6;4;4;12;7;0
1;0;6;7;7;5;5;8;6;8;7;8;7;4;2;2;12;7;0
0;4;5;8;9;7;8;6;9;9;8;10;5;5;1;2;12;7;0
0;2;6;9;8;8;7;6;8;7;7;6;3;9;10;10;11;7;0
1;1;2;6;4;3;4;8;9;8;7;8;7;4;7;10;11;7;0
1;3;9;8;8;8;8;7;8;9;7;8;7;8;9;8;11;7;0
0;12;7;7;7;7;7;7;7;6;6;7;9;9;5;8;11;7;0
1;2;6;8;7;7;6;6;9;8;8;7;7;8;7;7;11;7;0
0;6;7;10;9;7;10;7;7;7;6;5;8;7;6;7;11;7;0
1;2;6;7;7;6;6;3;7;8;6;7;8;7;5;6;11;7;0
1;3;8;7;6;6;6;5;9;8;5;7;10;6;4;6;11;7;0
1;7;7;9;10;10;10;8;5;7;7;7;6;5;4;6;11;7;0
1;12;7;7;6;6;7;7;7;7;7;7;5;3;3;5;11;7;0
0;3;5;9;8;5;7;8;7;6;6;6;8;6;6;4;11;7;0
0;11;7;4;5;4;5;5;9;9;7;8;7;7;3;4;11;7;0
0;5;2;2;1;2;2;7;6;7;6;7;3;7;3;4;11;7;0
0;2;9;7;7;7;7;7;10;9;8;8;10;8;3;3;11;7;0
0;1;6;9;8;8;7;7;7;7;7;7;3;3;3;3;11;7;0
0;4;7;7;7;7;7;6;6;6;5;6;3;9;8;2;11;7;0
0;0;6;7;8;7;8;9;8;9;9;9;2;1;6;2;11;7;0
1;2;7;10;9;8;8;9;7;7;7;7;3;5;1;2;11;7;0
0;0;8;1;8;1;8;6;10;6;6;6;8;9;4;1;11;7;0
1;1;7;7;7;9;9;7;7;7;7;5;9;9;10;10;9;7;0
1;1;3;8;6;5;8;7;10;9;7;7;2;8;5;10;9;7;0
1;4;7;7;7;7;6;8;6;9;8;8;8;6;10;9;9;7;0
1;1;8;8;8;8;8;7;8;7;5;5;6;1;10;9;9;7;0
1;5;6;3;5;6;5;6;8;7;8;7;6;8;6;9;9;7;0
1;3;7;9;9;8;9;5;10;9;9;8;7;9;2;9;9;7;0
1;2;8;4;8;1;7;8;8;6;6;7;9;9;9;8;9;7;0
1;5;5;5;5;5;5;5;8;8;6;8;7;8;9;8;9;7;0
1;5;6;9;8;7;7;5;7;9;8;9;6;7;8;7;9;7;0
1;6;9;5;6;3;10;4;9;8;9;8;7;7;7;7;9;7;0
1;5;8;8;7;7;6;7;7;7;7;7;6;8;5;7;9;7;0
0;1;7;7;7;7;5;7;7;7;9;9;7;3;5;6;9;7;0
0;1;5;4;5;7;6;6;7;7;8;7;8;8;3;6;9;7;0
1;3;99;8;8;8;8;5;7;7;7;6;8;5;9;5;9;7;0
1;1;7;6;9;8;8;5;9;9;6;9;6;7;8;5;9;7;0
0;5;5;7;9;8;9;6;9;8;7;7;7;5;5;5;9;7;0
0;6;4;7;7;6;8;5;9;8;7;6;7;5;5;5;9;7;0
0;4;6;6;7;6;6;9;8;7;6;5;8;2;6;4;9;7;0
1;2;6;7;8;8;8;7;7;7;7;7;2;7;4;3;9;7;0
0;4;8;6;9;8;8;7;7;7;7;6;7;6;2;3;9;7;0
0;1;9;10;9;9;8;7;8;7;7;4;7;6;2;3;9;7;0
0;0;5;6;8;8;8;6;8;7;8;7;3;9;8;2;9;7;0
0;1;8;5;9;7;6;6;8;9;8;9;5;7;4;2;9;7;0
0;5;7;7;7;7;7;8;8;7;7;6;4;5;3;2;9;7;0
0;1;6;8;9;7;7;7;5;6;7;5;2;6;2;2;9;7;0
0;1;3;5;6;2;3;8;7;10;10;8;5;7;1;2;9;7;0
1;5;4;6;7;6;2;7;7;8;7;8;8;3;4;1;9;7;0
0;10;4;9;9;5;8;7;6;7;7;7;4;8;1;1;9;7;0
0;19;5;5;6;2;9;6;8;8;8;5;2;1;10;10;8;7;0
0;4;5;8;6;6;5;6;9;9;8;9;9;1;5;8;8;7;0
1;2;4;4;4;3;5;7;8;7;7;6;10;5;8;7;8;7;0
0;22;5;8;8;5;8;8;6;7;7;6;8;8;6;7;8;7;0
1;0;4;10;10;7;9;8;8;8;9;9;5;6;5;6;8;7;0
1;3;5;8;7;8;6;6;7;9;3;6;7;1;3;6;8;7;0
0;1;5;5;5;5;5;7;10;7;7;7;2;2;5;5;8;7;0
0;2;9;9;8;10;8;6;6;6;6;6;10;10;3;5;8;7;0
1;1;6;6;6;6;6;3;6;7;5;7;3;8;2;4;8;7;0
0;0;7;10;10;9;9;7;7;6;6;8;7;5;5;3;8;7;0
0;2;8;8;8;7;8;9;8;6;6;6;8;8;3;3;8;7;0
0;5;5;7;8;5;9;8;7;6;7;7;5;2;9;2;8;7;0
0;2;7;9;8;7;7;7;7;7;8;7;3;9;8;2;8;7;0
0;3;7;9;10;6;10;8;8;10;7;9;5;3;2;2;8;7;0
0;1;5;5;4;2;8;5;8;9;6;8;10;1;10;10;7;7;0
1;1;3;10;9;10;4;6;7;9;9;9;4;5;9;10;7;7;0
1;6;6;8;8;55;6;6;9;8;8;9;7;5;9;9;7;7;0
1;3;7;6;6;6;5;6;9;8;5;6;5;6;6;8;7;7;0
1;5;9;10;10;9;9;8;8;7;6;5;7;6;7;7;7;7;0
0;6;6;10;10;8;8;7;7;8;7;7;1;7;4;7;7;7;0
0;3;3;7;7;4;5;7;7;7;7;7;1;7;4;7;7;7;0
0;3;8;7;9;2;6;8;7;7;7;7;3;5;8;5;7;7;0
1;2;6;8;6;7;9;7;7;8;8;8;6;7;7;5;7;7;0
1;3;6;7;7;5;6;6;10;10;5;9;9;8;1;5;7;7;0
0;4;8;8;7;5;6;7;7;8;6;5;4;1;6;4;7;7;0
0;3;5;8;7;5;9;7;7;7;7;7;5;2;9;2;7;7;0
0;1;5;6;6;4;5;6;6;6;6;6;5;2;9;2;7;7;0
0;8;5;5;8;6;9;8;8;8;5;5;7;9;1;1;7;7;0
1;9;8;8;8;8;8;5;7;7;6;6;3;7;9;10;6;7;0
1;1;8;7;8;7;8;4;6;7;8;9;10;8;9;9;6;7;0
1;4;3;6;7;2;6;7;7;7;7;8;3;3;4;9;6;7;0
1;4;5;8;7;7;7;5;6;7;5;7;7;8;8;8;6;7;0
0;3;6;7;7;7;7;7;8;7;7;8;9;9;5;8;6;7;0
0;6;6;5;6;4;4;7;6;6;6;6;4;8;4;8;6;7;0
1;3;8;10;8;6;8;6;9;8;8;8;7;7;7;7;6;7;0
1;6;3;6;8;4;5;7;7;7;7;6;5;6;7;7;6;7;0
0;0;3;7;7;4;6;8;8;7;7;7;6;5;7;7;6;7;0
